1,好评啊，配送速度超快，这大雾霾天的辛苦啦~
0,就这还想要意见？找客服，你没送到就没送到，找毛的理由了，我饿了2个小时，对你态度能好？直接差评，以后不来买了
0,饼有点硬，不好吃。
1,有点慢～～～送餐时间不稳定
0,送的真快，在快点都能当晚饭吃了！！！
0,"送了一个多小时,两点吃上的,有点夸张了吧"
1,很快，也好，包装也好，赞赞赞
0,连个餐具都没有，送餐态度也不好
0,太慢了，饿到后来吃了点别的就不饿了。
0,红油热干面吃了拉肚子！！难受！和老家味道完全不一样啊！
1,"东西不错,很好吃,配送很快！"
1,提前送到不错。
0,主题太硬了吧？腐竹还凑合
0,"服务垃圾,非常不到位"
1,"送的太慢,由于太饿也不知味道如何,全五分。向同样等待的人们,致敬"
0,送餐挺快的。就是太难吃了……米饭特别多…几乎没有菜……
0,送餐员态度很不好
0,确定再也不会从网上订餐了
0,蛋挞口味都是错的。奶酪披萨也很难吃.....根本就没有奶酪....还晚送了40分钟.....
0,十点订餐。。。十二点十五到。。。我终于知道你们为什么吃的很香的。。。都你妹饿的
1,整体都很不错
1,好吃的卷饼
0,"歪着拿过来的,猪排全洒出来了,差评"
0,基本上还好吧
1,送的挺快的，稍微有点腻
0,你确定你做的是京酱肉丝？还是欺负顾客没有吃过？还是因为顾客选择了打折？还是百度没有给你们补差价？米饭还是二次加热过的，明显是剩饭。无语，伤心，不会再订了
0,没想到已经凉了，比必胜宅送，差远了。起码那个是热的！
1,百度送货员非常快就送来了，就是商家不给筷子不太方便！
1,给力，就是速度慢点，需要早定
0,点的吊烧鸡，店家沟通过是吊烧鸽，也很诚实的说肯定没有鸡那么大，我也就嫌麻烦没退，虽然有心理准备但看见实物还是惊呆了，只有拳头那么大，实在不知道该说什么好，价格还是42，觉得有些不舒服，一只烤鸭一盒完全能装下，结果装了两个半盒，葱丝和黄瓜却用袋子装，盒子也是要钱的啊，红莲确乎不是记忆中的红莲了，我从小在南城长大，对红莲有儿时的情节，当年的南城第一炉已不复存在，快递小哥还是很好的，赞一个
0,十分不理解为什么要用塑料袋直接装，看到都没有胃口了。想剩菜一样……
0,我一再声明留言不要肥肉烧肉！！！！第几次了？！差评！！！！
1,南瓜羹撒了满口袋，煎饼已经惨不忍睹
0,很不开心的一次！！！三点多下的订单，怕他们忙，让他们五点送，这个推时间，一下子下班到18点20才送到这。还各种找借口！！！！
0,没有久久鸭店里买的新鲜
0,"太慢了,1.10才送到"
0,今天可能因为各种原因晚了40分钟吧，还有代金券为什么默认吞了，不支持卷但是在选项和店面下不要标代金劵
0,第二次叫这家外面，发誓再也不会订第三次；第一次是冬天等了两个小时，饭凉的还特别难吃；这次是等了一个半小时，三盒饭连袋子都没有，全是油…最奇葩的是，筷子沒有任何包裝就在手裡拿著，叫這家外賣的請自行準備筷子！然后再次刷新了难吃纪录，汤里的豆腐是酸的，太难吃了全部扔掉重新叫的别的，两次都这么差，真是绝了这家！
0,一个多小时了根本没做，打电话询问，还骗人说已经在路上了，绝对差评
0,不好吃。分量少。送货太慢。
0,怎一个慢字了得
1,送外卖小伙服务真棒，很尽责！
1,送餐师傅态度很好，送餐也很快，谢谢师傅的服务。
1,很好吃，定了好几次了
1,在SOHO500米外的融科望京苦等三小时之后终于等到了！！！
0,不错，薯条特别好吃
0,蛋糕溶掉了
0,等了两个小时，一切差评！！！！！！！！！
0,没那么地道
0,11:10下单的，等送到的时间是差十分钟2个小时。
1,谢谢快递师傅，辛苦啦
0,油特别重，而且不好，汤不好喝，米线汤很重要的！不过菜多，以后豆芽能换成青菜吗…再吐槽一次油…
0,说了不吃辣。。。送来的还是辣的
1,"很不错,还放了芝士,棒"
1,"赞赞赞,好好好,以后还来"
0,这家石锅吃过最难吃的了，首先是没辣酱，然后饭其实就是蒸米饭，不是石锅做好的！！味道太差！！价格还贵！！！不建议！！
0,要了一杯酸梅汤，来了撒了半杯在袋里
1,没想到是熏肉，不太喜欢
0,饺子太少了
0,辣牛肉里面没有牛肉
0,上次没拿水，这次没薯条
1,饼太油腻了。吃几口就不行了
0,没有想象的多
0,"显示的黑椒鸡腿，实际是,翅根,！！！"
0,单加的青菜里有根头发
1,没我想象的大，只有一个卷好了的，差点不够吃！
1,点饺子不给拿醋
0,太慢了，口味对我来说是一般。
1,服务很好，昨天吃的，今天补单的。
0,"土豆丝明明选的炝炒的,送来的就是醋溜的,真心的难吃"
0,"换过两次套餐,都是17换16,前后2次,2块钱,都没退"
1,煎饼里沙拉酱太多了，齁咸齁咸的……
0,太次了，一个半小时了才送到，面都驼一起了，没法吃扔了，以后再也不定了
0,到的晚，都凉了，菜品汤也洒了出来，脏兮兮，炒饭里也没看见芝士！
1,送餐很速度！糕点很好吃
1,不错，肉很多，包装也挺干净
0,红烧肉饭四块肉
0,最奇葩的一次，这米饭少到没法再少…估计成年人能吃五份米饭，那么大的盒子，米饭放了不到六分之一…难道你家的米很贵吗？真是日了狗了！
0,草泥马，什么玩意这是，是饭么。坑爹呀
1,神速啊！餐还是热的呢
1,赞赞！加红豆味道更好！
1,师傅非常好，谢谢
0,144分钟，足足两个多小时。木有筷子。不会再定。
1,不错~就是鸡腿肉有点少
0,韭菜的很好吃，其他的一般
0,漏发一份披萨，筷子没给，幸好自己有多余的，不然怎么吃，整体心情超差
0,"冲着实体店粥不错定的,谁知道商品没有是在我等了半小时才打电话让我换菜,可气的是换了菜又等了一刻钟打电话告诉我换的也没有,碰到谁估计都窝火了,后来只有我付现金的差价折半解决,这些暂且不提,最近发现用我的账号不能定出问题那一次的地址,（只要送餐地址是出事故那次的地址就就显示商户休息中……,换其他地址又OK）你们商家真有能耐啊,咋回事,黑我嘞,我定的肉饼都焦了,不知道你们定的是不同我一样,同样的转起来,百度外卖那么久,第一次恶评,太恶劣了,投诉这样的不负责的店员和商家,都不能开心滴吃饭了"
0,没有餐具，让我用手抓嘛！
0,俩小时没人送，电话打不通
0,难吃的要死，宫保鸡丁放黄瓜？那叫酱爆鸡丁我谢谢你！宫保鸡丁要放葱和花生米，还有那柠香鸡翅。也是难吃的要命，就不能正常点弄个奥尔良味或者黑椒味的么？。。弄个柠檬味鸡翅。。尝了一口就醉了。以后再不定了。死难吃死难吃的
0,"你吗,送了俩小时,太不靠谱了"
1,送餐很准时，饭菜也很好，值得购买。。。。
0,都点好几次了，这次怎么夹生米，没法吃
0,11点下的单，到了下午一点半还没送，两个半小时就算走路也走到了吧，打电话催了3次还不给送，还各种找借口。建议大家不要点他家的外卖，巨坑爹！！！
0,卤蛋忘了送，后面请补上。
0,八点半下的早餐订单，10:50才送到！！还让不让人吃早餐了？！体验过慢的，没有体验过这么慢的配送服务！
1,味道不错呀，鸡翅好吃！
0,送餐速度太慢了，真是不能忍了，好脾气全被磨没了。
1,"挺好的,挺好喝的,不错"
0,一个小时零十分钟，简直龟速，下次不点了，不准时
0,"晚了一个半小时,而且都凉了"
0,太慢了！等了2个半小时，6点多下的单、快睡觉的时候才来！居然说订单弄丢了！太过分！
0,我只想说，没见过这种送餐的，菜品质量太差，量特别少，太差
1,锅底怎么是13？
1,吃的很饱！一分价钱一分货
1,忘记给勺子了，豆腐脑没吃成
0,呵呵。写的30分钟，送了1个多小时，泡菜汤好一般啊
0,"服务可以,，但是菜品味道、温度都很一般"
0,送来的面都黏了，送货太慢了，等了1个半小时才到，从你店到我这10分钟的路程都不到，还能送迟，我就服了。
0,哎，别的不多说了，吃了拉肚子，大家最好别定这家了。太坑了。
1,"超级快,准时。希望以后都这位小哥配送"
0,皮蛋粥里的肉是鸡肉，还是不知多久的熟鸡肉扯的丝。炒饭更烂了，里面的黄瓜，那是黄瓜啊！是黄瓜皮只是切碎。而且饭黏的要命，还没有放盐。总之太烂
0,口味还可以，就是送餐太慢。离着挺近的，结果等了1个多小时。
0,牛肉面吃到了小蟑螂！无语！以后不能定了
0,太腻了，口感不如西少爷
1,百度外卖服务赞，送餐员很好～
0,送的倒是真速度～可是勺也没给餐巾纸也没有-_-#…以后不点这家了…面不好吃～一股子很不新鲜的味道…鸡腿也是闻起来不新鲜…酒糟小汤圆好马马虎虎…
0,"豆角很老,很柴"
0,菜品偏咸，味道也一般。打开包装里面菜汤全洒了。
0,"还可以吧,送餐太慢了"
1,骑士蛮好，温馨提示我汤菜是分离的。吃过不止一次了，但是下次能给我拿双筷子么………
1,大赞蒜苗肉丝和干炸丸子，确实好吃。
0,"一般般吧,没味道,说了多刷酱,还是那么抠"
1,味道很像必胜客的味道，外送也很专业
0,卷饼味道一般，粥难吃
1,就是有点咸，，，，其他都是完美的，爱宇宙卷饼
0,外卖不给餐巾纸的吗？
0,今天饺子都烂了
0,点的是套餐送来的是单品，没有小菜和饮料～不知道是商家没给外卖员还是外卖员没给我。第一时间打电话给商家联系了让他们问一下外卖人员，不过之后也没有收到任何反馈。百度外卖做的真的不行，点了两次两次都很失望，第一次等了2个小时打给送餐人员说还要等半小时实在等不起最后无奈取消了，客服电话人员态度恶劣！建议百度要不就好好改进下这个版块，要不就关了吧～一水的差评影响百度声誉～
0,严重怀疑食物的质量！居然有烟头
1,快递给力，排骨饭和鸡饭全是肉，味道好，汤都拌饭了，一个女生吃不下一份。
0,"麻辣鸡丝凉拌面没有鸡丝,除了白面条和调味料没有任何别的了,调味也不好吃,太油了,不知道这次咋回事,及第肉松煎饼是辣的,还是传统和鸡柳的好吃"
1,吃了很多次
0,麻将怎么没有味道，不太好吃
1,"好好次！木耳的味道吃不习惯,其他都挺好"
0,"香菇鸡肉卷太咸了！！！,皮蛋瘦粥，呵呵，真的很迷你，且皮蛋是皮蛋，肉是肉，米是米。。。。"
1,百度骑士很快就送到啦！不错
1,肉好多，实在，送餐没法进北医校门
0,凉皮吃不惯，送餐一般
0,凉了，不怎么好吃
1,写了要发票，没给发票
1,挺快的，味儿也不错
1,百度骑士最牛x！！！！！
0,这几天送餐越来越慢了，我11点十四分定的餐，将近两个小时才送到，菜品质量也越来越差
1,配送员送货及时，糕点质量好
0,很快，就是没发票
0,不是很好吃
0,锅包肉里的大蟑螂很入味！棒棒哒～
1,皮蛋瘦肉粥味道太淡了……
0,味道一般，量有点少！
0,"速度达不到40分钟,希望如实描述,。米线油多,倒进全部米线后会溢出饭盒,很不方便,希望换更大更高的饭盒"
1,还不错，鱼香肉丝很好
1,一般，煎饼更适合现做现吃吧
1,盐水鸭份量越来越少
0,海鲜乌冬面很好吃
0,肉很足，味道还行，就是送的实在太慢了，等了两个多小时，到的时候菜都凉了。
0,送餐员让我自己下去取的，天气热，疲惫可以理解，但是拌饭缩水了略失望
0,差一分盐酥鸡
1,不错哦，快递员人很好
0,给我忘了三次了，今天又点了，居然都一点多了都没送，打电话都说已经在送了，都没核实是谁就说送了！后来要取消也取消不了，电话也打不通，饭也没给送，也没个说法。害的我中午没吃上饭！气死了！看情况就是把我的忘了的。
0,一般，量小，干净卫生
1,等了两个小时。
0,"还有比差评更差的评吗,小迂腐这名儿起的贴切,近两个小时不送,店家还失联,送来了打开一看一度以为送错了,红烧排骨套餐有一块排骨吗,这样的店还有存在的必要吗"
0,你们的菜品质量已经刷新新的下降高度，店家你们知道吗？这么好的地方美食你们忍心做成这样吗？
1,卷饼一般，粥和小菜不错，包装很精致
0,"等了两小时,还超难吃"
0,失误难免，，以后请注意。。
0,名气大，味道真心一般。薄脆偏油，煎饼还不错。拉面煎饼是创新，另类了，不符合我的口味。土豆丝肉丝卷，我只能说，简直就是灾难啦！
0,"土豆丝葱姜蒜什么配料都没有,白哗哗的能发照片就好了这个厨师是不是以前干司机的,气死了"
1,感谢骑士师傅，辛苦了！回家路上定了餐，到家没多久就收到了！赞
0,煎饼越来越难吃了，鸡丝凉面是第一次点，绝壁是个失误啊！！！
0,"中午点的少给我饮料,下午点的少给我广味烤肠,备注补给中午的饮料也没给,我真是无语了，估计投诉百度外卖也不会理我吧"
1,煎饼还行，红油抄手好多油啊…
0,送餐很慢。。。
1,超赞。10点多就到了，味道不错的
0,送餐严重迟到，饮料没有吸管，煎饼已经凉了
1,骑士小哥辛苦啦！非常快
0,一般吧，饼不好吃
1,袋子简直是传递正能量的天使啊～要是能送得再快一点就好了～饿的下巴要掉了～
0,"等了将近两小时才送到,都凉了,也不好吃"
0,首先，定的是5点半的，结果4点多就打电话催着拿了。。人都没回来，放那等着凉啊？再者，要求把米线放进去（不放进去味道进不去），拿过来的时候根本很难放进去。。。。PS：送餐员很喜欢挂电话！！！
0,有史以来最糟糕的一次外卖，下午5点下单，晚上8点才送到！期间我还打了10多个电话！只接了3个，全部都是敷衍搪塞的说辞！好不容易餐到了还要我自己冒雨走一大段路去取！希望百度不要再和这样的无良商家合作！
1,一直吃他家湘菜～味道正宗。
1,味道挺不错
0,必须差评了，配送的不知道怎么搞得，餐盒都放不好，牛肚里的红油流的满塑料袋都是，看着这恶心！烤肠被压在河粉下面，让红油给串喂了，太次了。
0,你们就是这样的吗。鸡汤是酸的，放了几天才给我们喝呀。妄我这么支持你家
0,11点以前就定的餐，做了1小时48分钟，呵呵，我只想说：拜拜！！！
0,发错了吧，我要的石锅拌饭，送的是炒饭！！！
0,太难吃了，东坡肉就三块又特别肥，没法吃。
0,订的12：00送餐，12：50才送到，上班族中午时间有限，请商家以后工作再细心一点。红烧牛肉套餐土豆多可以理解，但牛肉太老了嚼不动，请改进。米饭量挺多的值得表扬。
0,最低两颗星，以后不会再点。
1,四个人吃得很饱，要是能选择尺寸就更好了
1,送的有点慢…酱香卷还是很好吃的
1,还可以就是送餐速度有点慢
1,感觉是秒到啊
0,你知道多慢是慢么？多难吃是难吃么？
0,我没有吃到，还已完成
0,太慢了，，。
0,差！强烈不推荐！首先送的东西少送了，还是自己打电话去问，问了又告诉我打另一个电话！为了退款自己打电话就打了四五个！其次东西真的超级不好吃，看着也脏脏的！很垃圾
0,一个小时30分钟才送到，都凉了，味道很一般，再也不订了。
1,"粥里有头发,就没吃,剩下都好吃"
1,送货速度挺快的
0,没有发票，送餐时间晚，
1,送餐师傅人不错
1,吃第一口不错，越吃越咸，分量还是很足的，肉很多！
1,很棒，也很快，快递小哥很有礼貌
0,3份饭，一双筷子都没有。
0,不好吃...
0,晚了半个小时才到，孩子饿得吃饼干
0,米线里没有放牛肉
0,我点的鸡蛋干为什么送过来是豆皮～不好吃
1,经常定，特别好喝，快递给力。
0,送餐慢一个半小时，菜品温凉不盏。这是一家卖面的餐厅，面都坨了！根本不能吃！两份说附汤的，结果只有一碗汤。很不满意的一次外卖感受。下次不会再光顾这家了。
0,套餐里有橙汁都没给，干毛呢
1,"快递小哥很辛苦,下着大雪,还辛苦的工作,必须赞,好评"
0,太差了，就不能在百度外卖定，一点信誉都没有，
0,牛肉非常非常老，腥味太重
0,时间太长，并且泡菜汤没有米饭
0,咖啡到了几乎凉了，还撒了好多，以后不会用百度外卖代购咖啡了
0,明明走路十分钟就可以到的地方，可是十点半之前订的餐，十二点半才送到，米线全都烂了，真是没法吃
0,不合我的口味，披萨的香辛料太多，奶油培根面放胡椒我不喜欢吃，总体味道太重。
0,洒出来了！！！配送太差！
0,说不要辣，总加辣椒，无语，不知道是系统原因，还是什么
0,餐送晚了，打电话咨询态度很不耐烦说等着吧。味道没有以前好了，太多也越来越差了
0,菜太油，不好吃，下次再不点了
0,"太慢了,量太少"
0,就是太慢了，我12：44才收到，晚了一个小时，饭都凉了。
1,第二次买了，味道很好!
1,这么恶劣的天气真是辛苦外卖小哥了！！！
1,配送很快，赞！套餐份量很足，味道很好，特价价格也很便宜，非常划算！
0,送餐很慢啊
0,不仅送餐慢，还特难吃。红油抄手全是酱油汁，土豆饼三根土豆丝味道很差，总之太垃圾啦。以后不会再来。
1,好吃，小贵。比附近另一家对我口味
0,双拼里的番茄鸡蛋很差，番茄是坏的，鸡蛋带蛋壳。
0,在店里用百度外卖下的单，收了配送费，但是不送饮料～我和我的同学，我们班的同学，都不会再来了～
0,这次的菜不一样，都是我不能吃的
1,菜很好吃，吃的很舒服
0,凉皮没醋，没盐，不知道怎么吃，从来没吃过甜的凉皮，真难吃
1,蛮好吃的就是饭太少了
0,味道很一般，看着盒子挺大，实际上菜没有多少。
0,套餐送错了~要的豆腐脑套餐～送的煎饼套餐！9点15下单～显示十点到~结果10点20多了才来～今早订餐真不怎么样！又迟到又送错！价格还不对！
1,很快就送来了，棒棒哒，满意。
1,都挺好的我很满意。。。
0,我的番茄酱呢！
1,整体来说不错
0,"都没有酱油醋,而且,十元一碗的粥,好少啊"
0,速度太慢！配送员态度不好！车子没电！请把工作提前做好！送餐距离只有1公里！84分钟！太“神速”了！还有不能在预计的时间内送到就不要写上！
0,太一般了，没有店里好
1,煎饼真唑实，一个就撑。吃的拉面煎饼
1,v吃着还不错
1,送餐速度很快！就是忘了点备注的需要餐具了，以后能不能直接送餐具？
0,这么点菜是几个意思？！气死了。一次比一次少，店家欺人太甚。
0,不是一般的差，服务差到至极！饭量少的要死！
0,同宿舍三个人一起点结果分三趟才送过来，等了两小时才送到，从来没见过那么扯淡的！
1,这次的麻辣教父一点也的不辣诶。。。不知道为啥。。。
0,速度太慢，饿死了快～
0,与店里味道不一致
1,第一次吃鸡米饭超级好吃！送餐也超快！
0,辣死了，吃完整个人都不好了。。。
0,冷面难吃死了，还不如方便面，太垃圾了，
0,鸡丝凉面太太太难吃啦
1,少一份肉末酸豆角，因为上次少个卤蛋，这次多给了个卤蛋
0,"超级恶心,取了半个小时,送了45分钟,不给打电话还不给送呢,张嘴就瞎话,说在楼底下了,出去等半天也没人,还差3分钟就半价了,早知道不尼玛给你打电话了,直接半价拉倒,星冰乐一点冰都没有了,奶油也全泡没了,咖啡也洒了点,最快一次一人13分钟送来了,你TM送了1个半小时,人比人得死,货比货得仍啊"
1,非常好，现在每天都喝，下午一杯柠檬绿茶提神醒脑
1,价格合适，面有些硬
0,不是百度吗，怎么变成了达达。而且包装全是油，我觉得诚信还是很重要吧。
0,太慢了，我等了快一个小时，下单时候说明我很赶时间，还是很慢，下次得早点定
0,"九转大肠不错,其他一般啦！"
0,面油有点大，汤洒了，送餐态度不咋滴
0,这么好的店、宫保鸡丁竟然拿土豆充当鸡肉！20多的菜，至于吗？
1,准时到达，非常满意
1,鸡肉卷肉很多呀，味道不错
0,回锅肉不能吃了，基本上全是肥肉
1,"第二天接着你家菜单，一如既往的好，量足，实惠，店家诚实守信，要求什么做什么，虽然今天的锅仔鸡蛋豆腐好像给我送错了，还是做错了，送来的是西红柿豆腐吧，这,可以接受，骑士哥是真的扫了今天的胃口，订餐那么多天头一次遇到这样什么都不懂的骑士哥，居然打电话问我详细地址，几环，标志性建筑，最后还要我发地址信息，实在忍无可忍回应他，我在百度订餐留的哪里就是哪里，真的是倒胃口"
0,味道一般般，饼大，肘子肉少。
0,20元套餐送来的时候都洒了，有一个明显滥竽充数
1,炒饭略咸了，味道还是不错的，银耳汤还是那么好喝
0,真心服了…少送一份…说装的时候少给了…送餐员不核对吗？补送还没到…我们已经上班了！！！
0,忘给筷子了…
0,饭是冷的辣白菜汤撒的到处都是。发票已经污损。
1,"第二次吃了,很好,送餐也很快态度非常好"
0,"送的太慢了,等了近两个小时。。。到的时候粥洒了一半"
0,看着还好，可是没有送筷子怎么吃？！！！
0,"焖面太难吃了……配送员先是送错时间,后来干脆把东西放在外面自己走了！"
0,羊腿肉硬的和皮鞋底一样，咬不动，扔掉了，莲藕比什么都多，估计莲藕最便宜了
0,"送个餐90分钟,呵呵,竟然送餐不知道坐电梯去B2,呵呵,我自己去拿的,呵呵,没心情吃,呵呵"
1,好快！配送员特别好～还送了果冻哟
0,口味一般，送餐慢
1,送餐很给力！上次点餐留言说可乐换豆浆，谁料这次竟记住了这事！不得不再赞一次！同时看到有人抱怨送餐速度的问题，作为一个旁观者而言，我只想说，送餐员不是宇航员，电动车不是火箭，你住在火星非要享受住地球人的用餐待遇，怎么可能？我之所以选这家，首要原因是近，万万没想到，从此停不下来了！竟爱上了这个味！
0,"我真服了,呵"
1,晚了也没多长时间，差2分钟一个小时吧
1,卷饼很实惠，粥里没糖
0,三个多小时都没见到餐，太烂了，还说已经送达了。真是无语了，以后再也不定了。
0,送来的太晚，而且备注了不要辣，结果超辣
0,太慢太慢，再也不定
1,面和粉的味道很赞啊，分量足，牛肉肥肠也给得多，豆干好大一块啊
1,"很满意！送餐速度挺快的（毕竟近,马路正对面），菜量没有堂食多。"
0,28块钱的皮蛋瘦肉粥，只有几根干巴巴的肉丝，还比不上早上街边两块五一杯的皮蛋瘦肉粥呢，商家居然好意思拿出来卖，人才。
0,"全都凉了,汉堡都凝固在了一起,难吃"
0,一个半小时才送到，送到都是冰凉的，还不带够零钱，付款时找不开还让我去找零钱给她。差差差！！
0,感觉太干了，不喜欢
0,红烧肉里有沙子，配送还把汤倒出来了
0,什么都没收到，就显示完成了。
0,还可以，喜欢吃素的。
1,很速度，赞，奶茶也好喝。
1,超好喝，快递小哥很热情，速度很快…
0,为都是肥肉！
0,速度慢，换的汤太难喝了，咸，炒饼还好吧，总之一般般！
0,太差劲，等了92分钟居然还没送到，请问有没有职业道德，还讲不讲信誉！
1,味道超级棒
1,炒菜需时间较长，配送小伙提前电话提示，细心！赞一个！
1,专门打去电话改送餐时间，店家也说纪录好了，可是还是11点给我送来了，汗！谁中午饭这么早吃啊！更何况还没下班呢！真郁闷！
0,还不错，挺快
0,"今天少送了一份鸡柳-_-||,每次都会少东西T_T,食物有些凉了,配送人员服务非常不错"
0,送的太早，吃的时候都凉了
0,早上9点订的，下午1点多才送到。中间催了两次。味道一般。就这样。百度，你们能把握一下入驻商家质量这关嘛
0,烤鸭太难吃了，根本咬不动，不过百度外卖很给力，取餐速度超快
0,太快了，都不饿了。
0,套餐不值，上面写的土豆泥，结果送了点小黄瓜。。。。。。。。。
0,牛柳越来越少！
0,太慢，时间不准确
1,有点辣还行吧，米饭少
0,十点多就点菜也然并卵，十二点多才送到。好久没吃了印象中很软烂进味的手撕鸡干硬而且味道一般，因为时间久了还有点凉。可能是顾客多了不管是菜品质量还是送餐速度都下降了很多，残念，可能很久都不会再想吃了。
0,实在是好慢啊
0,"一起订的两个,分两次送,行不行啊你们这餐馆"
0,水平有限没问题，但不应该少给东西啊！俺单点的鸭肠呢？
0,没想象的好，粥里没硬货，饼味道还行，量一般
0,今天送的很快。但是，但是，送餐的人把饭盒摔了，粥全洒袋子里面了。不爽
0,"我东西都没收到怎么就订单完成了,商家太不负责了啊！"
0,送餐很快，东西很难吃。有中学外包食堂的水准，卤肉就像炸酱面的卤子用水稀释了一下，配菜就两口，外加半个蛋，没了。
0,菜都没放盐，一点味道也没有，饭太烂了，水水的，还有一股奇怪的味道
0,最后送到的～都变软了
1,很喜欢吃酸菜。汤也很鲜。。。
0,"根本没送到。等一个多小时变成送达。,不知道送哪去了。"
0,"太难吃了,饼都变了,凉皮料也不对,骨肉相连骨头都不脆了"
1,好吃好吃。
0,"再也不点了,大拌菜都不新鲜了"
0,等了200分钟，终于到了！真快！！！！
1,蘑菇给的分量挺足的这次
0,送来都凉溫了！！！
0,我和同事同一时间订的外卖，她都吃饱了，我的还没到，头一次吃饭这么晚!!!
0,皮太厚，没有菜太腻
0,肉皮没弄干净，都渣嘴
0,给商家打电话问下外卖的送递的时间，接电话的那个人太霸道了，吼起来了
0,送来是凉的，而且油比较大，吃了连一半都不到，不会再在这儿订第二次了，吃完还得喝杯普洱茶刮油
1,还不错，就是等的时间有点长了
1,很不错，不过综合起来还是肘子卷更好吃
0,好几个人都说量少味道不好
0,味道不敢恭维
0,感觉现在越来越不好吃了！
0,算是饭了，菜少的可怜
0,送餐速度太慢，两个小时才到，打电话也不接！味道也很差，直接扔掉了。。。。点过的最差的外卖！！！！！
0,和去店里吃的味道和菜的新鲜度不能比，这很一般
1,很好吃！包装也很用心！
0,备注了要常温的，送的热的，要的香草拿铁，送的是拿铁
0,送的可乐呢？？
0,"送餐太慢,是不是因为用了优惠卷,只花了4元就最后给我送啊～,还没吃呢,等的太久,都没胃口了"
1,表示售后客服很不错，虽然送错口味让我多等了一个小时，但是味道真心很赞
0,差评，外婆菜没配送
0,第一我想说的是送餐：不知道是什么原因全都撒了。第二：我想问问这个就是一切以实物为准吗？（与照片及其不符）警告后面订餐的朋友，请慎重。
0,差评再也不来了
1,又快又好！热腾腾，好吃好吃
0,都说了米线和宽面，写了备注还送错、软软的怎么吃，
0,"两份饺子还不够我一个人吃呢,疙瘩汤跟面汤似的,麻辣烫不值"
0,味道很好只是米线太硬就像没煮熟似的！！！！！！
0,"单子竟然被转派了，,联系标注了电话的送餐员很不负责。,后来送餐来的人态度很好，,虽然迟到了很久，但是解释了原因。"
1,工作人员很速度，服务好，赞一个！
0,点的套餐，结果只送过来一个汤，还洒的都没有了，打电话过去说补发过来，结果等了半个多小时再打电话过去说还没人去取，那就退钱吧，说不会操作，要等百度骑士有空的时候过去取，然后给我送过来。这午餐吃的真是愉快。百度骑士撒了汤的确他的错，但是下错单总是店家的错，没必要把错推来推去的，谁也不傻。
0,史上最难吃的卷饼啊！！！包装精美，但是卷饼本身做的太差了，口感、味道、馅料都不行的说。。
0,蘸酱菜的生菜很不新鲜。锅包肉没有第一次做的好，咬不动。韭菜盒子的边太宽了。
1,还是特色的好吃！拿到还是烫的，很好，鸡翅也好吃
0,"不明白为啥送餐如此慢10点订的12点40才送来，催餐还要我自己催，我要不是找到送餐人的电话，送餐人说还先送别人的，那你就不用送了，我直接退单好了，都到下午上班了，还吃啥！最后一次，如果再送晚，真心再也不订了！,不过说句实在话，饭还是不错的，稍微有点凉了，能看出是早就做出来但是送餐人太墨迹的缘故，不过餐厅你也应该主动催啊！电话打不进去，打了20遍通了居然跟我说让我自己催，你们忙~我就呵呵了！"
0,辣酱面都驼了，重点是餐盒收费还是烂的，所有汁都漏在袋子里，难吃没下次了再见
0,特难吃，菜、酱都特少。送餐超慢！而且还不接电话，
1,披萨和菠萝派不错。还可以吧
0,"我真的是特么的服了这个送餐速度了,2个小时,我特么,催了1个多小时,东西还真挺特么好吃的,就是太特么慢了,以后大伙们想吃就去店里吧,定了肯定耽误事儿,今天我特么就认了"
